sku,proveedor_id,ultima_fecha_compra,ultimo_precio_pyg,ultima_cantidad,total_cantidad_historica,total_lineas_compra
254724,975,2025-12-17,4545.45455,24.0,36.0,3
217346,364,2024-10-18,2.02,72.0,72.0,1
215232,364,2024-10-01,1.67,96.0,96.0,1
219849,364,2024-11-07,4.29,24.0,24.0,1
246800,364,2025-09-08,4.49,12.0,12.0,1
215800,364,2024-10-18,3.22,40.0,40.0,1
217532,364,2024-10-18,10.79,12.0,12.0,1
247221,364,2025-08-29,3.88,24.0,24.0,1
215761,364,2024-10-01,11.13,16.0,16.0,1
217142,1393,2024-10-14,1.01,240.0,240.0,1
254545,1926,2025-11-24,3.18,120.0,120.0,1
215517,364,2024-10-18,5.69,48.0,48.0,1
217265,364,2024-10-18,2.51,96.0,96.0,1
246327,1654,2025-08-22,1.2,102.0,102.0,1
247453,364,2025-08-29,27.31,2.0,2.0,1
250458,1393,2025-09-26,1.81,48.0,48.0,1
247517,3960,2025-09-22,74.32,12.0,12.0,1
247529,3960,2025-09-22,17.32,24.0,24.0,1
245972,364,2025-09-08,8.85,12.0,12.0,1
250582,1393,2025-09-26,3.52,24.0,24.0,1
246434,1654,2025-08-22,2.34,48.0,48.0,1
250550,1393,2025-09-26,11.88,24.0,24.0,1
217143,1393,2024-10-14,0.69,216.0,216.0,1
247367,364,2025-08-29,1.43,144.0,144.0,1
250610,1393,2025-09-26,2.48,96.0,96.0,1
248254,364,2025-09-19,2.79,60.0,60.0,1
247244,364,2025-08-29,1.79,96.0,96.0,1
246802,364,2025-09-08,4.27,48.0,48.0,1
217328,364,2024-10-18,0.49,384.0,384.0,1
248460,364,2025-09-19,15.12,12.0,12.0,1
254472,1926,2025-11-24,4.0,48.0,48.0,1
248455,364,2025-09-19,1.77,72.0,72.0,1
217296,1393,2024-10-14,1.38,228.0,228.0,1
254511,1926,2025-11-24,1.49,72.0,72.0,1
224346,2613,2024-12-09,27818.18182,20.0,30.0,2
246105,364,2025-09-08,2.01,24.0,24.0,1
246751,364,2025-09-08,0.71,96.0,96.0,1
222439,3069,2025-03-01,11363.63636,3.0,28.0,5
254785,1926,2025-11-24,14.57,12.0,12.0,1
215446,364,2024-10-18,1.48,134.0,134.0,1
256005,4110,2025-12-01,90909.09091,4.0,4.0,1
248034,3659,2025-10-24,1.38,240.0,240.0,1
215338,364,2024-10-01,9.43,12.0,12.0,1
245953,364,2025-09-08,11.65,8.0,8.0,1
217441,364,2024-10-18,8.38,16.0,16.0,1
223571,3712,2026-02-06,76363.63636,4.0,31.0,6
250741,3515,2025-11-28,4.91,12.0,12.0,1
254800,1926,2025-11-24,2.87,36.0,36.0,1
246238,1654,2025-08-22,1.57,48.0,48.0,1
217238,1393,2024-10-14,2.91,96.0,96.0,1
247338,364,2025-08-29,8.34,12.0,12.0,1
248013,3659,2025-10-24,1.74,180.0,180.0,1
215323,364,2024-10-18,4.71,36.0,36.0,1
247207,364,2025-08-29,0.61,72.0,72.0,1
247124,364,2025-08-29,4.55,24.0,24.0,1
255161,1362,2025-11-07,327272.72727,6.0,6.0,1
215449,364,2024-10-18,1.47,132.0,132.0,1
246793,364,2025-09-08,13.32,8.0,8.0,1
161946,364,2025-08-29,2.15,96.0,192.0,2
250587,1393,2025-09-26,13.04,8.0,8.0,1
218601,1393,2024-11-07,1.26,54.0,54.0,1
248002,3659,2025-10-24,2.06,120.0,120.0,1
219872,364,2024-11-07,16.73,6.0,6.0,1
248391,364,2025-09-19,6.69,16.0,16.0,1
254488,1926,2025-11-24,11.51,12.0,12.0,1
223443,2613,2024-11-23,4545.45455,20.0,20.0,1
217298,364,2024-10-18,6.3,40.0,40.0,1
215364,364,2024-10-18,4.62,36.0,36.0,1
250575,1393,2025-09-26,21.64,10.0,10.0,1
217485,364,2024-10-18,12.31,20.0,20.0,1
246249,1654,2025-08-22,0.94,48.0,48.0,1
250740,3515,2025-11-28,5.28,12.0,12.0,1
215802,364,2024-10-18,2.47,40.0,40.0,1
253968,364,2025-11-24,18.33,4.0,4.0,1
217480,364,2024-10-18,13.63,8.0,8.0,1
253985,364,2025-11-24,4.39,72.0,72.0,1
248176,364,2025-09-19,1.42,144.0,144.0,1
254456,1926,2025-11-24,2.34,80.0,80.0,1
215050,364,2024-10-18,5.43,48.0,48.0,1
217293,1393,2024-10-14,2.14,100.0,100.0,1
215202,364,2025-08-29,3.77,72.0,108.0,2
187015,364,2024-10-18,2.33,144.0,144.0,1
215536,364,2024-10-01,8.73,24.0,24.0,1
166449,2798,2025-10-28,11454.54545,3.0,29.0,3
246426,1654,2025-08-22,1.63,48.0,48.0,1
255000,4080,2025-12-12,34772.72727,20.0,41.0,2
248128,3659,2025-10-30,1.22,96.0,96.0,1
248321,364,2025-09-19,2.84,48.0,48.0,1
254780,1926,2025-11-24,42.33,4.0,4.0,1
217354,364,2024-10-18,3.7,36.0,36.0,1
246308,1654,2025-08-22,0.32,200.0,200.0,1
248274,364,2025-09-19,12.05,12.0,12.0,1
247153,364,2025-08-29,11.53,12.0,12.0,1
254760,1926,2025-11-24,10.06,20.0,20.0,1
248153,364,2025-09-19,2.83,54.0,54.0,1
247148,364,2025-08-29,7.78,20.0,20.0,1
248238,364,2025-09-19,0.43,480.0,480.0,1
76703,1393,2025-09-26,4.35,24.0,24.0,1
219617,3655,2024-11-27,45.12,2.0,2.0,1
161873,364,2025-08-29,55.31,2.0,6.0,2
248173,364,2025-09-19,2.52,72.0,72.0,1
248341,364,2025-09-19,9.33,12.0,12.0,1
254805,1926,2025-11-24,0.94,128.0,128.0,1
247224,364,2025-08-29,1.38,120.0,120.0,1
217280,1393,2024-10-14,1.19,288.0,288.0,1
247036,364,2025-08-29,3.59,72.0,72.0,1
246064,364,2025-09-08,12.37,14.0,14.0,1
186827,364,2024-10-01,13.99,12.0,12.0,1
250306,1393,2025-09-26,4.3,24.0,24.0,1
247527,3960,2025-09-22,25.65,12.0,12.0,1
218571,1393,2024-11-07,6.29,12.0,12.0,1
247300,364,2025-08-29,1.72,120.0,120.0,1
136788,1926,2024-09-17,2.7,72.0,72.0,1
206292,1654,2025-07-14,4.54,24.0,48.0,2
217114,364,2024-10-18,2.86,144.0,144.0,1
254543,1926,2025-11-24,0.29,480.0,480.0,1
215857,364,2024-10-01,9.12,36.0,36.0,1
247101,364,2025-08-29,1.8,72.0,72.0,1
245767,364,2025-09-08,0.97,72.0,72.0,1
215567,364,2024-10-18,2.69,48.0,48.0,1
254711,1926,2025-11-24,0.81,240.0,240.0,1
247362,364,2025-08-29,4.06,36.0,36.0,1
217423,364,2025-09-19,24.53,4.0,12.0,2
247180,364,2025-08-29,1.76,24.0,24.0,1
250505,1393,2025-09-26,0.61,96.0,96.0,1
247077,364,2025-08-29,1.54,48.0,48.0,1
253967,364,2025-11-24,15.03,8.0,8.0,1
187807,364,2024-10-01,18.66,4.0,4.0,1
215234,364,2025-08-29,3.55,72.0,108.0,2
248472,364,2025-09-19,126.24,4.0,4.0,1
217094,364,2024-10-18,1.79,108.0,108.0,1
247251,364,2025-08-29,1.94,72.0,72.0,1
136618,1926,2024-09-17,13.5,50.0,50.0,1
214984,364,2024-10-18,9.69,20.0,20.0,1
246857,364,2025-09-08,5.38,12.0,12.0,1
217321,364,2024-10-18,2.02,90.0,90.0,1
218592,1393,2024-11-07,118.82,2.0,2.0,1
254273,3659,2025-10-22,0.312,250.0,250.0,1
256601,3418,2025-12-19,29909.09091,14.0,15.0,2
162744,364,2024-10-01,22.76,6.0,6.0,1
257869,2941,2025-12-20,56636.36364,8.0,8.0,1
246226,1654,2025-08-22,3.2,24.0,24.0,1
246337,1654,2025-08-22,1.6,50.0,50.0,1
218646,1393,2024-11-07,1.13,240.0,240.0,1
257359,639,2025-12-23,101636.36364,6.0,18.0,3
254681,1926,2025-11-24,1.46,240.0,240.0,1
246072,364,2025-09-08,9.05,12.0,12.0,1
223285,3069,2024-12-03,106363.63636,3.0,3.0,1
248078,3659,2025-10-24,6.14,48.0,48.0,1
247155,364,2025-08-29,14.37,12.0,12.0,1
167017,1362,2025-10-27,363636.36364,2.0,3.0,2
206064,1654,2024-05-28,5.4,36.0,36.0,1
245949,364,2025-09-08,11.06,16.0,16.0,1
215755,364,2024-10-01,18.0,6.0,6.0,1
246070,364,2025-09-08,5.6,24.0,24.0,1
247041,364,2025-08-29,12.01,12.0,12.0,1
222352,3102,2024-11-11,2872.72727,50.0,50.0,1
248008,3659,2025-10-24,9.63,64.0,64.0,1
245986,364,2025-09-08,5.86,24.0,24.0,1
62928,370,2025-10-10,133745.45455,96.0,192.0,2
215528,364,2024-10-01,24.96,2.0,2.0,1
248508,364,2025-09-19,1.63,108.0,108.0,1
257045,129,2025-12-03,27272.72727,2.0,2.0,1
217148,1393,2024-10-14,1.53,240.0,240.0,1
215746,364,2024-10-01,7.21,24.0,24.0,1
247552,3960,2025-09-22,3.67,72.0,72.0,1
236301,1654,2025-07-14,2.53,24.0,24.0,1
215913,364,2024-10-01,4.53,30.0,30.0,1
247534,3960,2025-09-22,5.13,60.0,60.0,1
248376,364,2025-09-19,1.66,120.0,120.0,1
215911,364,2024-10-01,20.56,4.0,4.0,1
248381,364,2025-09-19,1.36,144.0,144.0,1
250671,1393,2025-09-26,15.51,8.0,8.0,1
256447,4114,2025-11-25,45454.54545,4.0,4.0,1
246580,1654,2025-08-22,0.14,100.0,100.0,1
214651,364,2024-10-18,7.77,48.0,48.0,1
247389,364,2025-08-29,5.37,24.0,24.0,1
222356,3102,2024-11-11,4727.27273,100.0,100.0,1
219848,364,2025-09-08,2.87,48.0,96.0,2
246774,364,2025-09-08,11.93,12.0,12.0,1
247132,364,2025-08-29,2.53,72.0,72.0,1
215895,364,2024-10-18,1.4,144.0,144.0,1
247285,364,2025-08-29,2.3,96.0,96.0,1
254270,3659,2025-10-22,0.312,250.0,250.0,1
191342,941,2025-11-11,13636.36364,10.0,52.0,3
247341,364,2025-08-29,7.38,24.0,24.0,1
215313,364,2024-11-07,5.79,24.0,24.0,1
247382,364,2025-08-29,3.66,32.0,32.0,1
254546,1926,2025-11-24,8.5,12.0,12.0,1
171285,3102,2024-11-11,1781.81818,50.0,50.0,1
247128,364,2025-08-29,2.52,72.0,72.0,1
206454,1654,2025-07-14,2.36,48.0,96.0,2
217310,1393,2025-09-26,9.34,18.0,36.0,2
256707,2974,2025-12-09,27272.72727,15.0,15.0,1
250560,1393,2025-09-26,3.16,96.0,96.0,1
246277,1654,2025-08-22,0.26,100.0,100.0,1
217248,1393,2024-10-14,0.84,240.0,240.0,1
223447,1040,2026-03-24,86363.63636,25.0,79.0,5
254794,1926,2025-11-24,1.65,288.0,288.0,1
250566,1393,2025-09-26,3.6,57.0,57.0,1
246508,1654,2025-08-22,0.8,50.0,50.0,1
247190,364,2025-08-29,1.22,160.0,160.0,1
215428,364,2025-09-08,5.42,24.0,72.0,2
216874,364,2024-10-18,1.74,144.0,144.0,1
215518,364,2024-10-18,4.86,48.0,48.0,1
247515,3960,2025-09-22,4.98,72.0,72.0,1
254476,1926,2025-11-24,4.0,48.0,48.0,1
248060,3659,2025-10-24,2.31,360.0,360.0,1
254294,3659,2025-10-22,1.56,50.0,50.0,1
254470,1926,2025-11-24,1.51,64.0,64.0,1
247301,364,2025-08-29,5.62,16.0,16.0,1
215534,364,2024-10-01,18.83,6.0,6.0,1
247119,364,2025-08-29,5.05,72.0,72.0,1
217095,1393,2024-10-14,54.25,24.0,24.0,1
136621,1926,2024-09-17,31.05,80.0,80.0,1
254473,1926,2025-11-24,4.0,24.0,24.0,1
254777,1926,2025-11-24,5.0,24.0,24.0,1
217426,364,2024-10-18,11.35,6.0,6.0,1
246767,364,2025-09-08,4.32,72.0,72.0,1
217149,1393,2024-10-14,0.9,150.0,150.0,1
247250,364,2025-08-29,1.31,160.0,160.0,1
223249,2728,2024-12-11,22727.27273,19.0,54.0,2
217221,1393,2024-10-14,30.9,16.0,16.0,1
248228,364,2025-09-19,2.51,72.0,72.0,1
217074,1393,2024-10-14,3.83,60.0,60.0,1
247172,364,2025-08-29,3.38,24.0,24.0,1
247138,364,2025-08-29,7.99,16.0,16.0,1
219575,364,2024-11-07,3.2,16.0,16.0,1
167896,2501,2025-12-12,55727.27273,100.0,274.0,3
250473,1393,2025-09-26,0.41,72.0,72.0,1
206273,1654,2025-07-14,41.39,4.0,8.0,2
253977,364,2025-11-24,3.57,24.0,24.0,1
222350,3102,2024-11-11,2872.72727,50.0,50.0,1
254541,1926,2025-11-24,1.77,96.0,96.0,1
246577,1654,2025-08-22,99.2,3.0,3.0,1
254853,1926,2025-11-24,10.74,16.0,16.0,1
246753,364,2025-09-08,0.66,96.0,96.0,1
247228,364,2025-08-29,1.53,96.0,96.0,1
254723,975,2025-10-28,5236.36364,2.0,2.0,1
245956,364,2025-09-08,11.65,8.0,8.0,1
246079,364,2025-09-08,13.77,6.0,6.0,1
217482,364,2024-10-18,2.06,36.0,36.0,1
254811,1926,2025-11-24,7.68,16.0,16.0,1
246034,364,2025-09-08,0.87,96.0,96.0,1
246230,1654,2025-08-22,17.28,12.0,12.0,1
219865,364,2024-11-07,4.96,12.0,12.0,1
246336,1654,2025-08-22,1.6,50.0,50.0,1
257554,2127,2025-12-17,47272.72727,5.0,5.0,1
245700,364,2025-09-08,0.9,120.0,120.0,1
246036,364,2025-09-08,0.87,96.0,96.0,1
246810,364,2025-09-08,4.49,12.0,12.0,1
254793,1926,2025-11-24,0.53,576.0,576.0,1
142553,2613,2024-12-09,6954.54545,24.0,24.0,1
246435,1654,2025-08-22,2.34,96.0,96.0,1
254271,3659,2025-10-22,0.4472,250.0,250.0,1
217244,1393,2024-10-14,1.67273,55.0,55.0,1
206287,1654,2024-05-28,4.54,24.0,24.0,1
215059,364,2024-10-18,3.5,12.0,24.0,2
215257,364,2024-10-01,2.17,48.0,48.0,1
245921,364,2025-09-08,1.32,120.0,120.0,1
254527,1926,2025-11-24,2.22,96.0,96.0,1
245932,364,2025-09-08,1.04,144.0,144.0,1
250630,1393,2025-09-26,16.62,12.0,12.0,1
215454,364,2024-10-01,2.01,144.0,144.0,1
213747,3515,2024-08-07,11.69,8.0,8.0,1
62931,370,2024-10-04,61745.45455,120.0,120.0,1
246588,1654,2025-08-22,0.03,2000.0,2000.0,1
254783,1926,2025-11-24,5.47,16.0,16.0,1
247265,364,2025-08-29,3.12,36.0,36.0,1
215209,364,2024-11-07,2.12,48.0,48.0,1
246772,364,2025-09-08,3.61,48.0,48.0,1
215224,364,2024-10-01,2.9,72.0,72.0,1
217463,364,2025-08-29,5.33,54.0,90.0,2
246268,1654,2025-08-22,0.26,100.0,100.0,1
247150,364,2025-08-29,14.49,8.0,8.0,1
248148,3659,2025-10-30,2.38,48.0,48.0,1
218669,1393,2024-11-07,23.3,12.0,12.0,1
247011,364,2025-08-29,0.66,144.0,144.0,1
197489,465,2025-12-04,36363.63636,20.0,60.0,2
118240,2202,2025-12-15,114545.45455,10.0,52.0,8
254696,1926,2025-11-24,2.33,80.0,80.0,1
215245,364,2024-10-01,2.3,72.0,72.0,1
248463,364,2025-09-19,14.1,12.0,12.0,1
254540,1926,2025-11-24,1.77,96.0,96.0,1
215504,364,2024-10-18,3.91,48.0,48.0,1
254698,1926,2025-11-24,3.98,48.0,48.0,1
215214,364,2024-11-07,5.4,32.0,32.0,1
254666,1926,2025-11-24,0.88,144.0,144.0,1
250303,1393,2025-09-26,3.06,36.0,36.0,1
250532,1393,2025-09-26,5.43,36.0,36.0,1
248045,3659,2025-10-24,15.44,360.0,360.0,1
258856,364,2026-03-16,6.7,36.0,36.0,1
222675,941,2024-11-15,18181.81818,13.0,13.0,1
160320,364,2025-09-08,2.22,36.0,252.0,3
250573,1393,2025-09-26,16.41,12.0,12.0,1
254769,1926,2025-11-24,1.55,120.0,120.0,1
247099,364,2025-08-29,2.03,72.0,72.0,1
247239,364,2025-08-29,4.84,24.0,24.0,1
192948,2501,2025-12-12,31136.36364,200.0,454.0,5
215799,364,2025-11-24,1.22,48.0,120.0,2
217358,364,2024-10-18,1.02,96.0,96.0,1
250779,3515,2025-11-28,1.76,24.0,24.0,1
215435,364,2024-10-18,0.72,152.0,152.0,1
248331,364,2025-09-19,5.92,32.0,32.0,1
256045,2502,2025-11-21,94545.45455,4.0,4.0,1
247005,364,2025-08-29,0.91,144.0,144.0,1
247466,364,2025-08-29,1.36,24.0,24.0,1
247176,364,2025-08-29,5.94,24.0,24.0,1
248512,364,2025-09-19,6.87,24.0,24.0,1
215327,364,2024-10-18,4.02,48.0,48.0,1
256041,2502,2025-11-21,50909.09091,4.0,4.0,1
247046,364,2025-08-29,4.53,64.0,64.0,1
247044,364,2025-08-29,3.3,48.0,48.0,1
250567,1393,2025-09-26,12.97,57.0,57.0,1
217487,364,2024-10-18,12.0,18.0,18.0,1
247357,364,2025-08-29,41.76,12.0,12.0,1
245974,364,2025-09-08,5.86,24.0,24.0,1
215878,364,2024-10-18,2.49,48.0,48.0,1
112625,1040,2026-04-28,21818.18182,6.0,491.0,49
219828,364,2025-09-08,7.99,32.0,48.0,2
245962,364,2025-09-08,8.64,12.0,12.0,1
217341,364,2024-10-18,13.26,4.0,4.0,1
247348,364,2025-08-29,9.46,16.0,16.0,1
217096,1393,2024-10-14,22.19,8.0,8.0,1
215578,364,2024-10-18,2.12,24.0,24.0,1
247976,3659,2025-10-24,1.46,72.0,72.0,1
247455,364,2025-08-29,6.82,30.0,30.0,1
215885,364,2024-10-18,1.42,144.0,144.0,1
257352,639,2025-12-09,42545.45455,6.0,6.0,1
254261,1926,2025-11-24,1.65,72.0,72.0,1
247210,364,2025-08-29,1.7,144.0,144.0,1
245838,364,2025-09-08,13.14,12.0,12.0,1
246403,1654,2025-08-22,2.2,96.0,96.0,1
222392,941,2024-11-07,13636.36364,5.0,5.0,1
215825,364,2024-10-01,4.45,48.0,48.0,1
248383,364,2025-09-19,9.21,8.0,8.0,1
217378,364,2024-10-18,9.32,12.0,12.0,1
246584,1654,2025-08-22,0.25,50.0,50.0,1
250341,1393,2025-09-26,0.69,240.0,240.0,1
247433,364,2025-08-29,13.83,8.0,8.0,1
215278,364,2024-11-07,10.68,16.0,16.0,1
255707,3712,2025-11-14,41363.63636,30.0,30.0,1
245774,364,2025-09-08,16.48,16.0,16.0,1
217349,364,2024-10-18,17.75,6.0,6.0,1
246418,1654,2025-08-22,0.9,96.0,96.0,1
247402,364,2025-08-29,4.37,32.0,32.0,1
248112,3659,2025-10-30,1.09,72.0,72.0,1
188533,1926,2024-09-17,4.05,36.0,36.0,1
219692,364,2024-11-07,10.86,10.0,10.0,1
215168,364,2024-10-01,18.25,6.0,6.0,1
248461,364,2025-09-19,15.3,12.0,12.0,1
219562,364,2024-11-07,2.08,72.0,72.0,1
246029,364,2025-09-08,2.96,24.0,24.0,1
250380,1393,2025-09-26,1.72,50.0,50.0,1
246236,1654,2025-08-22,1.57,96.0,96.0,1
246517,1654,2025-08-22,1.49,48.0,48.0,1
254669,1926,2025-11-24,2.7,24.0,24.0,1
217147,1393,2024-10-14,0.76,180.0,180.0,1
217493,364,2024-10-18,9.02,18.0,18.0,1
245790,364,2025-09-08,3.03,72.0,72.0,1
217345,364,2024-10-18,7.51,12.0,12.0,1
248530,364,2025-09-19,5.47,24.0,24.0,1
247082,364,2025-08-29,1.64,144.0,144.0,1
248473,364,2025-09-19,114.43,2.0,2.0,1
97122,1362,2025-12-17,327272.72727,1.0,5.0,4
248295,364,2025-09-19,10.43,16.0,16.0,1
248334,364,2025-09-19,5.52,48.0,48.0,1
253965,364,2025-11-24,3.92,12.0,12.0,1
248278,364,2025-09-19,9.09,12.0,12.0,1
215906,364,2024-10-01,30.48,2.0,2.0,1
248314,364,2025-09-19,1.56,144.0,144.0,1
246250,1654,2025-08-22,0.94,48.0,48.0,1
247136,364,2025-08-29,17.88,18.0,18.0,1
247449,364,2025-08-29,3.83,36.0,36.0,1
245908,364,2025-09-08,3.87,48.0,48.0,1
215271,364,2024-10-01,3.5,48.0,48.0,1
254507,1926,2025-11-24,4.92,24.0,24.0,1
248178,364,2025-09-19,3.44,72.0,72.0,1
246795,364,2025-09-08,18.44,12.0,12.0,1
247133,364,2025-08-29,4.9,24.0,24.0,1
250633,1393,2025-09-26,0.58,288.0,288.0,1
247080,364,2025-08-29,2.04,48.0,48.0,1
217449,364,2024-10-18,7.35,16.0,16.0,1
217289,1393,2024-10-14,4.18,48.0,48.0,1
247203,364,2025-08-29,0.34,504.0,504.0,1
222456,1362,2024-11-12,136363.63636,5.0,5.0,1
256048,2502,2025-11-21,99636.36364,2.0,2.0,1
247404,364,2025-08-29,1.66,118.0,118.0,1
246288,1654,2025-08-22,0.18,100.0,100.0,1
246494,1654,2025-08-22,3.04,50.0,50.0,1
215814,364,2024-10-01,8.43,24.0,24.0,1
215774,364,2024-10-01,2.99,72.0,72.0,1
254451,1926,2025-11-24,2.07,40.0,40.0,1
216869,364,2024-10-18,2.59,84.0,84.0,1
250460,1393,2025-09-26,1.18,144.0,144.0,1
217419,364,2024-10-18,7.91,24.0,24.0,1
248459,364,2025-09-19,6.1,12.0,12.0,1
254782,1926,2025-11-24,7.3,36.0,36.0,1
250609,1393,2025-09-26,5.45,24.0,24.0,1
250644,1393,2025-09-26,1.48,40.0,40.0,1
162198,1926,2024-09-17,45.9,12.0,12.0,1
250462,1393,2025-09-26,3.61,24.0,24.0,1
254272,3659,2025-10-22,0.4472,100.0,100.0,1
247187,364,2025-08-29,1.04,180.0,180.0,1
221873,1362,2024-10-30,181818.18182,2.0,2.0,1
248380,364,2025-09-19,1.36,144.0,144.0,1
246829,364,2025-09-08,12.69,16.0,16.0,1
221186,2501,2025-11-19,117318.18182,24.0,60.0,5
215018,364,2024-10-18,9.98,32.0,32.0,1
245952,364,2025-09-08,8.05,8.0,8.0,1
254692,1926,2025-11-24,1.68,288.0,288.0,1
219699,364,2024-11-07,1.09,96.0,96.0,1
247557,3960,2025-09-22,30.9,24.0,24.0,1
215330,364,2024-10-18,4.38,24.0,24.0,1
250624,1393,2025-09-26,0.68,72.0,72.0,1
254701,1926,2025-11-24,2.0,192.0,192.0,1
214733,364,2024-10-01,49.47,4.0,4.0,1
250310,1393,2025-09-26,2.62,24.0,24.0,1
250646,1393,2025-09-26,1.78,200.0,200.0,1
217069,1393,2024-10-14,5.09,48.0,48.0,1
256312,2974,2025-11-26,10909.09091,30.0,30.0,1
215892,364,2024-10-01,151.47,2.0,2.0,1
255381,3712,2025-11-07,41363.63636,9.0,9.0,1
254662,1926,2025-11-24,0.49,144.0,144.0,1
254716,4140,2025-12-18,10909.09091,80.0,280.0,2
217353,364,2024-10-18,1.37,72.0,72.0,1
217325,364,2024-10-18,0.99,216.0,216.0,1
217284,1393,2025-09-26,5.02,20.0,40.0,2
246241,1654,2025-08-22,2.53,96.0,96.0,1
254485,1926,2025-11-24,13.49,16.0,16.0,1
248103,3659,2025-10-30,2.46,120.0,120.0,1
218670,1393,2024-11-07,1.39,80.0,80.0,1
250366,1393,2025-09-26,0.59,240.0,240.0,1
248042,3659,2025-10-24,0.94,96.0,96.0,1
223411,1894,2025-12-18,350000.0,2.0,3.0,2
140628,1362,2025-12-17,1314090.90909,1.0,5.0,3
245995,364,2025-09-08,15.2,8.0,8.0,1
250471,1393,2025-09-26,0.41,72.0,72.0,1
214786,364,2024-10-01,12.5,16.0,16.0,1
219811,364,2024-11-07,1.46,144.0,144.0,1
215367,364,2024-10-18,4.62,36.0,36.0,1
250282,1393,2025-09-26,3.94,24.0,24.0,1
254677,1926,2025-11-24,0.73,216.0,216.0,1
248000,3659,2025-10-24,1.69,144.0,144.0,1
215752,364,2024-10-01,2.68,24.0,24.0,1
254457,1926,2025-11-24,2.34,120.0,120.0,1
247229,364,2025-08-29,1.39,144.0,144.0,1
248056,3659,2025-10-24,2.11,240.0,240.0,1
248076,3659,2025-10-24,14.26,24.0,24.0,1
245840,364,2025-09-08,4.41,36.0,36.0,1
217444,364,2024-10-18,6.93,48.0,48.0,1
247456,364,2025-08-29,7.13,12.0,12.0,1
187856,364,2024-10-01,2.78,48.0,72.0,2
254699,1926,2025-11-24,10.14,18.0,18.0,1
215463,364,2024-11-07,3.21,18.0,18.0,1
246280,1654,2025-08-22,2.96,50.0,50.0,1
246527,1654,2025-08-22,0.45,100.0,100.0,1
248361,364,2025-09-19,10.58,6.0,6.0,1
257403,639,2025-12-23,42545.45455,6.0,6.0,1
206436,1654,2025-07-14,2.2,48.0,96.0,2
245842,364,2025-09-08,2.74,48.0,48.0,1
217357,364,2024-10-18,3.55,72.0,72.0,1
250445,1393,2025-09-26,0.72,144.0,144.0,1
248428,364,2025-09-19,15.33,2.0,2.0,1
250409,1393,2025-09-26,0.97,240.0,240.0,1
254880,1926,2025-11-24,1.8,72.0,72.0,1
215341,364,2024-10-18,5.03,18.0,18.0,1
217552,364,2024-10-18,14.23,18.0,18.0,1
248313,364,2025-09-19,1.21,96.0,96.0,1
219810,364,2024-11-07,2.15,96.0,96.0,1
214657,364,2024-10-18,63.16,4.0,4.0,1
256030,2502,2025-11-21,142545.45455,2.0,2.0,1
236302,1654,2025-07-14,1.6,96.0,96.0,1
256020,129,2025-11-18,27272.72727,1.0,1.0,1
247199,364,2025-08-29,1.75,54.0,54.0,1
247419,364,2025-08-29,2.95,72.0,72.0,1
246807,364,2025-09-08,4.49,12.0,12.0,1
217253,364,2024-10-18,2.19,96.0,96.0,1
215883,364,2024-10-18,1.6,72.0,72.0,1
248277,364,2025-09-19,9.08,24.0,24.0,1
206250,1654,2025-07-14,146.09,6.0,8.0,2
247122,364,2025-08-29,2.42,48.0,48.0,1
247992,3659,2025-10-24,2.84,72.0,72.0,1
250322,1393,2025-09-26,12.64,24.0,24.0,1
256449,4114,2025-11-25,150000.0,3.0,3.0,1
253980,364,2025-11-24,26.19,4.0,4.0,1
257101,3712,2025-12-06,57272.72727,20.0,20.0,1
256625,1656,2025-12-17,140000.0,6.0,12.0,2
248368,364,2025-09-19,1.42,96.0,96.0,1
250349,1393,2025-09-26,1.14,144.0,144.0,1
213749,3515,2024-08-07,10.38,8.0,8.0,1
215194,364,2024-10-01,11.59,12.0,12.0,1
250296,1393,2025-09-26,2.56,48.0,48.0,1
246225,1654,2025-08-22,3.2,24.0,24.0,1
223569,3712,2024-12-17,63636.36364,36.0,78.0,3
219831,3659,2024-10-22,3.66,9.0,9.0,1
113982,364,2024-10-18,3.4,144.0,144.0,1
250329,1393,2025-09-26,2.65,192.0,192.0,1
247524,3960,2025-09-22,42.27,20.0,20.0,1
254778,1926,2025-11-24,6.77,12.0,12.0,1
247376,364,2025-08-29,5.51,12.0,12.0,1
248384,364,2025-09-19,11.46,4.0,4.0,1
254766,1926,2025-11-24,6.38,36.0,36.0,1
247079,364,2025-08-29,1.91,48.0,48.0,1
250342,1393,2025-09-26,0.91,240.0,240.0,1
248379,364,2025-09-19,1.35,120.0,120.0,1
203511,3515,2024-08-07,4.17,72.0,132.0,2
236306,1654,2025-07-14,2.4,36.0,36.0,1
245926,364,2025-09-08,1.19,180.0,180.0,1
248359,364,2025-09-19,11.43,4.0,4.0,1
246419,1654,2025-08-22,2.31,96.0,96.0,1
250854,1362,2026-03-16,245454.54545,2.0,3.0,2
250295,1393,2025-09-26,3.12,48.0,48.0,1
247395,364,2025-08-29,5.37,24.0,24.0,1
215868,364,2024-10-18,5.07,36.0,36.0,1
254267,3659,2025-10-22,4.65,20.0,20.0,1
215568,364,2024-10-01,10.8,10.0,10.0,1
250375,1393,2025-09-26,0.54,432.0,432.0,1
217120,1393,2024-10-14,6.89,12.0,12.0,1
217372,364,2024-10-18,9.92,18.0,18.0,1
246037,364,2025-09-08,4.13,36.0,36.0,1
215210,364,2024-10-18,3.5,96.0,96.0,1
