sku,codigo_barras,nombre,nombre_corto,unidad,pais_origen,precio_costo,fecha_ultima_compra,fecha_ultima_actualizacion,fecha_alta,categoria_id,cantidad_stock,perecedero
217444,217444,BUHO DECO 201-3700137,BUHO DECO 201-370013,Unid,Panamá,62409.0,,,2024-08-28 10:05:44.840,6255,0.0,false
248313,248313,PORTAPLATO VERDE 33X33X2CM 180-0700728,PORTAPLATO 33X33X2CM,Unid,Panamá,10117.0,,,2025-09-10 14:32:53.983,6265,0.0,false
250321,250321,ESFERA 40CM DORADO 24 831-D105-2512G,ESFERA 40CM DORADO 2,Unid,China,116448.0,,,2025-09-24 10:12:02.180,6253,22.0,false
247236,247236,RAMA DECOR 61CM 140-1500711,Rama Decorativa 61cm,Unid,Panamá,15443.0,,,2025-08-28 13:42:56.147,7370,0.0,false
254642,254642,ESTRELLA PARA COLGAR ROJO NB2519-7411,ESTRELLA PARA COLGAR,Unid,Panamá,33849.0,,,2025-10-24 11:26:33.170,7333,0.0,false
247973,247973,"CINTA LISA DORADO 3,8X914CM 1056706","CINTA LISA DORADO 3,",Unid,Brasil,8590.0,,,2025-09-09 08:58:53.897,6278,1.0,false
247181,247181,CASCABEL COLGANTE 130-5002186,CASCABEL COLGANTE 13,Unid,Panamá,77045.0,,,2025-08-28 13:19:16.917,7339,0.0,false
162791,162791,BASE P/ARBOL 201-6100005,BASE P/ARBOL 201-610,Unid,Panamá,219646.0,,,2022-09-29 10:24:39.500,6256,0.0,false
215443,215443,CAMINO D/MESA 170-3000364,CAMINO 170-3000364,Unid,Panamá,71496.0,,,2024-07-23 11:02:27.647,6290,0.0,false
256048,256048,ARBOL LAZO DE CROCHET BEIGE MAXI,ARBOL LAZO DE CROCHE,Unid,Paraguay,99636.365,,,2025-11-19 09:54:28.513,6257,0.0,false
247332,247332,ESFERA DECOR 8X8X8CM 180-3300997,ESFERA DECOR 8X8X8CM,Unid,Panamá,10407.0,,,2025-08-28 14:22:22.943,6253,6.0,false
220260,220260,CAJA CH 200-2100807,CAJA CH 200-2100807,Unid,Panamá,29639.5,,,2024-10-07 14:18:02.960,6272,0.0,false
246527,246527,HILO 2MM ESPESOR 100 METROS 80JSR-FEB-1112,HILO 2MM 100M,Unid,China,4412.0,,,2025-08-23 09:35:29.177,6280,101.0,false
245689,245689,JG ANIMALES 15PZ 7CM 027-490646,Conjunto Animales,Unid,Panamá,107148.0,,,2025-08-19 15:47:40.753,6288,6.0,false
221232,221232,AJAKA P,AJAKA P,Unid,Paraguay,4545.4541,,,2024-10-17 14:44:54.133,6257,3.0,false
221599,221599,ARBOL DECOR CH 200-2100712,ARBOL DECOR CH,Unid,Panamá,20983.75,,,2024-10-28 11:08:34.680,6258,0.0,false
184076,184076,Tubo x6 alf surtidos de 40g,Tubo x6 alf surtidos,Unid,Paraguay,47272.7275,,,2023-06-26 15:26:47.370,7360,0.0,true
248538,248538,CABEZA DE MUÑECO D/GENGIBRE 10X5X35CM 150-8000664,CABEZA DE MUÑECO D/G,Unid,Panamá,19984.0,,,2025-09-12 11:03:28.740,6255,0.0,false
97121,97121,JGO PESEBRE 13 CM,JGO PESEBRE 13 CM,Unid,Paraguay,295454.55,,,2019-11-25 11:43:11.313,6288,1.0,false
215237,215237,JG BOLA 130-5001898,JG BOLA 130-5001898,Unid,Panamá,49301.0,,,2024-07-22 16:02:22.977,6253,0.0,false
250744,250744,PLATO PARA PASTEL AZEVINHO 1275-316,PLATO PARA PASTEL AZ,Unid,Brasil,51383.0,,,2025-09-25 10:52:51.347,6264,5.0,false
254703,254703,PICK NAVIDEÑO ARTIFICIAL QD2539-2977,PICK NAVIDEÑO ARTIFI,Unid,Panamá,13488.0,,,2025-10-24 16:10:35.853,7373,199.0,false
248325,248325,CASA NAV. DECOR A 200-2400381,CASA NAV. DECOR 200-,Unid,Panamá,113629.0,,,2025-09-10 15:01:50.030,6257,1.0,false
250412,250412,RELLENO BERRY 58CM ROJ 831-AMX001- 25204,RELLENO BERRY 58CM R,Unid,China,16980.0,,,2025-09-24 11:12:10.983,7370,0.0,false
247552,247552,GUIRNALDA 4FT X 12 NB25190-287,Guirnalda Verde 4FT,Unid,Panamá,38461.0,,,2025-08-29 16:49:52.530,6282,0.0,false
248412,248412,LAMPARA D/MESA COPO DE NIEVE 15CM 201-840097,Lámpara Copo Nieve,Unid,Panamá,11204.0,,,2025-09-11 15:22:02.050,6285,0.0,false
217269,217269,GUIRNALDA 140-5201564,GUIRNALDA 140-52015,Unid,Panamá,38634.0,,,2024-08-26 15:18:54.880,6282,1.0,false
250482,250482,ORNAMENTO 12X16CM DOR 831-XMTX215- 2563B,ORNAMENTO DORADO,Unid,China,13102.0,,,2025-09-24 11:46:02.090,7333,31.0,false
215024,215024,ESTRELLA DE ARBOL NAVIDEÑO 130-0200045,ESTRELLA 130-0200045,Unid,Panamá,49171.0,,,2024-07-19 09:05:28.923,6256,0.0,false
215229,215229,JG BOLAS DECOR 130-1900696,BOLAS 130-1900696,Unid,Panamá,32060.0,,,2024-07-22 15:54:22.753,6253,6.0,false
246419,246419,"63 MM, CINTA DE 10 YARDAS / ROLLO JSR-DEC-24-663",Cinta Decorativa,Unid,China,22646.0,,,2025-08-23 00:49:59.537,6278,3.0,false
247257,247257,ADORNO COLGANTE 12X12X12CM 140-4102210,Adorno Colgante 12cm,Unid,Panamá,21234.0,,,2025-08-28 13:47:46.430,7333,112.0,false
246741,246741,GORRO D/NAVIDAD 32X44CM 201-0300720,Gorro Festivo Rojo,Unid,Panamá,13330.0,,,2025-08-26 16:08:37.103,6257,0.0,false
217442,217442,RAMA DECO 201-3600172,RAMA DECO 201-360017,Unid,Panamá,27917.0,,,2024-08-28 09:59:12.360,7370,0.0,false
162372,162372,RAMA DECOR  140-2500707,RAMA DECOR  140-2500,Unid,Panamá,8673.0,,,2022-09-26 09:13:14.183,7370,0.0,false
254825,254825,CAMPANA NAVIDEÑA PARA COLGAR XM25200-28,CAMPANA NAVIDEÑA PAR,Unid,Panamá,50383.0,,,2025-10-28 12:01:46.317,7339,0.0,false
163691,163691,MALLA PLASTICO P/ ENVOLTURA 10CM QD2157-912,Malla Plástica,Unid,Panamá,28189.0,,,2022-10-05 11:52:49.283,6278,17.0,false
186918,186918,BOLA D/AGUA 200-7600153,BOLA D/AGUA 200-7600,Unid,Panamá,16055.0,,,2023-08-07 10:07:16.550,6253,2.0,false
254826,254826,CAMPANA NAVIDEÑA PARA COLGAR XM25200-30,CAMPANA NAVIDEÑA PAR,Unid,Panamá,50383.0,,,2025-10-28 12:04:11.133,7339,3.0,false
161401,161401,ANGEL DECOR 160-4502059,ANGEL DECOR 160-4502,Unid,Panamá,70800.0,,,2022-09-14 15:08:36.783,6257,3.0,false
248386,248386,CASA DECOR 11X16X15CM 201-3500361,CASA DECOR 11X16X15C,Unid,Panamá,31854.0,,,2025-09-11 13:57:17.607,6257,0.0,false
250391,250391,MAGNOLIA 10P 40CM ROJ 831-AMX006- 2459AB,MAGNOLIA 10P 40CM RO,Unid,China,7412.0,,,2025-09-24 11:02:10.180,7373,33.0,false
215512,215512,JG BOLA DECOR 130-5001786,JG BOLA 130-5001786,Unid,Panamá,43768.0,,,2024-07-23 11:52:28.693,6253,11.0,false
215870,215870,ESTRELLA 140-0500493,Estrella Rústica,Unid,Panamá,23866.0,,,2024-07-30 11:10:52.087,6257,1.0,false
257869,257869,Muestra Caminero Navidad del Paraguay,Muestra Caminero Nav,Unid,Paraguay,56636.3633,,,2025-12-11 08:01:33.547,7365,0.0,false
218658,218658,130-9502578 JG BOLA DECOR,130-9502578 JG BOLA,Unid,Panamá,36882.0,,,2024-09-13 14:57:13.440,6253,0.0,false
247996,247996,GUIRNALDA BAMBU C/GLITTER DORADA 48CM 1071068,GUIRNALDA BAMBU C/GL,Unid,Brasil,72814.0,,,2025-09-09 09:17:57.497,6282,106.0,false
162396,162396,RAMA DECOR 140-4101108,RAMA DECOR 140-41011,Unid,Panamá,14935.0,,,2022-09-26 10:52:43.140,7370,0.0,false
160484,160484,RAMA DECOR 140-1300327,RAMA DECOR 140-13003,Unid,Panamá,32052.0,,,2022-08-25 16:20:03.470,7370,1.0,false
217236,217236,831-XMTX219-2490B ORNAMENTO SAN-HNI-RENO 24CM,ORNAMENTO SAN-HNI-RE,Unid,Panamá,15805.0,,,2024-08-26 14:19:51.760,6255,0.0,false
246518,246518,VASO DE VIDRIO DE 350 ML JSR-DEC-24-896,VASO DE VIDRIO DE 35,Unid,China,8039.0,,,2025-08-23 09:08:49.540,6267,8.0,false
245946,245946,FLOR D/NAVIDAD ROJA  X80CM 140-3500084,Flor Roja Navidad,Unid,Panamá,93736.0,,,2025-08-21 13:34:08.350,7373,12.0,false
218631,218631,831-196-2409 SACO ROJO-BLANCO,SACO ROJO-BLANCO,Unid,Panamá,28970.0,,,2024-09-13 14:33:29.527,6257,0.0,false
191369,191369,CANASTA CLARA CH,CANASTA CLARA CH,Unid,Paraguay,9090.9091,,,2023-10-13 16:12:58.233,6272,0.0,false
246751,246751,ADORNO P/COLGAR 3 SURT 8X36CM 201-0300741,Adorno Colgante 3,Unid,Panamá,5990.0,,,2025-08-26 16:15:32.510,6257,7.0,false
187843,187843,COLGADOR DE CORONA NAVIDEÑA 201-9200087,COLGADOR CORONA NAVI,Unid,Panamá,33832.0,,,2023-08-16 10:58:01.743,6257,0.0,false
160834,160834,RAMA DECOR 140-5101263,RAMA DECOR 140-51012,Unid,Panamá,19415.0,,,2022-09-02 12:11:51.323,7370,5.0,false
187015,187015,REGALO DECO 201-3700061,REGALO DECO 201-3700,Unid,Panamá,20983.0,,,2023-08-07 15:38:26.030,6257,2.0,false
250361,250361,PONSETIA 9P 30X30CM DORA 831-AMX044- 25303B,Poinsettia Dorada,Unid,China,7498.0,,,2025-09-24 10:40:46.987,7373,134.0,false
162572,162572,POINSETTIA  140-5802112,POINSETTIA  140-5802,Unid,Panamá,9013.0,,,2022-09-28 12:28:06.033,7373,2.0,false
161358,161358,PERRO C/MUSC 150-1500008,Perro De Peluche,Unid,Panamá,81021.5263,,,2022-09-14 13:58:09.607,6257,1.0,false
247326,247326,POINSETTIA DECOR 45X33X6CM 140-4102197,Canasta Poinsettia,Unid,Panamá,19975.0,,,2025-08-28 14:16:26.773,7373,0.0,false
254643,254643,BOLSA DE REGALO P CON PURPURINA NB2519-7462,BOLSA DE REGALO P CO,Unid,Panamá,3133.0,,,2025-10-24 11:30:18.260,6269,148.0,false
194412,194412,ESCENA NAVIDAD 200-7200111,ESCENA NAVIDAD,Unid,Panamá,32275.0,,,2023-11-24 14:03:46.870,6257,0.0,false
96532,96532,SERVILLETA NAVIDEÑA,SERVILLETA NAVIDEÑA,Unid,Paraguay,8909.0908,,,2019-11-19 09:21:39.687,6296,0.0,false
247453,247453,CARRETILLA DECOR 202-1600015,CARRETILLA DECOR 202,Unid,Panamá,229207.0,,,2025-08-28 16:12:11.827,6257,0.0,false
250401,250401,RELLENO 80CM DORADO 2 831-AMX044- 25106B,Relleno Dorado 80cm,Unid,China,11722.0,,,2025-09-24 11:07:39.507,7370,6.0,false
245912,245912,PLANTERA D/NAVIDAD ROJA 20X20X48CM 140-3400218,Plantara Festiva,Unid,Panamá,32650.0,,,2025-08-21 09:39:57.597,6256,0.0,false
215772,215772,BOLA D/AGUA 200-7600180,BOLA 200-7600180,Unid,Panamá,19172.0,,,2024-07-29 14:31:57.700,6253,0.0,false
247214,247214,RAMA DECOR 82X20X10CM 130-7000607,Rama Decorativa 82cm,Unid,Panamá,37264.0,,,2025-08-28 13:35:50.443,7370,6.0,false
247165,247165,FLOR DECOR 140-5201636,Flor Decorativa,Unid,Panamá,13260.0,,,2025-08-28 13:06:30.153,7373,19.0,false
248118,248118,JG  ADORNO P/ARBOL 4PC ESFERAS ROJO130-0500185,Esferas Rojas 4Pcs,Unid,Panamá,33278.0,,,2025-09-09 11:44:00.657,6256,62.0,false
215046,215046,ADORNO C/LUZ 130-0200116,ADORNO 130-0200116,Unid,Panamá,59888.0,,,2024-07-19 09:50:41.837,6257,9.0,false
247069,247069,PORTAVELA 14X30X8CM 202-2500056,Portavela Elegante,Unid,Panamá,42467.0,,,2025-08-28 11:40:10.737,7335,0.0,false
215862,215862,ADORNO COLGANTE 201-3500305,ADORNO 201-3500305,Unid,Panamá,26161.0,,,2024-07-30 10:56:56.543,7333,0.0,false
250330,250330,PONSETIA 5P 21X10CM ROJO 831-AMX044- 24365A,Ponsetia Roja,Unid,China,2758.0,,,2025-09-24 10:20:42.093,7373,151.0,false
97122,97122,JGO PESEBRE,JGO PESEBRE,Unid,Paraguay,327272.7275,,,2019-11-25 11:49:57.447,6288,2.0,false
192750,192750,PONSETIA 831-AMX044-21011,PONSETIA 831-AMX044-,Unid,Panamá,9415.0,,,2023-10-30 15:57:10.157,7373,6.0,false
150815,150815,CUERDA DE LUCES 30WW C/ TEMPORIZADOR  92970.,CUERDA DE LUCES 30WW,Unid,Estados Unidos,34792.0,,,2022-03-29 09:47:41.330,6285,2.0,false
186723,186723,PONSETIA DECO 140-3400057,PONSETIA DECO 140-34,Unid,Panamá,10952.0,,,2023-08-04 11:05:02.420,7373,0.0,false
257399,257399,Set de Neceser Libre Hermosa Gold Navidad,Set de Neceser Libre,Unid,Paraguay,164272.7275,,,2025-12-09 08:10:03.783,6268,0.0,false
162729,162729,ESTRELLA 200-2100100,ESTRELLA 200-2100100,Unid,Panamá,20565.0,,,2022-09-29 07:55:18.863,6258,0.0,false
245681,245681,JGO NACIMIENTO 15PZ 024-494303MA,JGO NACIMIENTO 15PZ,Unid,Panamá,321871.0,,,2025-08-19 15:39:07.337,6288,0.0,false
161341,161341,RAMA DECOR 140-5201114,RAMA DECOR 140-52011,Unid,Panamá,8201.0,,,2022-09-14 11:43:59.677,7370,0.0,false
246515,246515,COPA DE VINO DE 400 ML JSR-DEC-24-891,COPA DE VINO,Unid,China,14607.0,,,2025-08-23 09:06:40.837,7337,11.0,false
246032,246032,JG TABLA C/CUCHILLO 2PZ 28.50X24X3.80CM 180-040020,JG TABLA C/CUCHILLO,Unid,Panamá,46655.0,,,2025-08-22 09:34:26.123,6261,0.0,false
162231,162231,CINTA 130-3400344,CINTA 130-3400344,Unid,Panamá,12303.0,,,2022-09-23 12:23:49.300,6278,0.0,false
223442,223442,SETx6 ESFERAS VERDE LRH5006ABC,SETx6 ESFERA VERDE,Unid,Paraguay,4772.727,,,2024-11-23 09:38:56.993,6253,0.0,false
191723,191723,CINTA NB2336-517,CINTA NB2336-517,Unid,Panamá,12710.0,,,2023-10-20 11:16:19.027,6278,9.0,false
247543,247543,"ARBOL  150 CM  NB25190-670","ARBOL  150 CM  NB25",Unid,Panamá,427779.0,,,2025-08-29 16:22:19.223,6259,1.0,false
247384,247384,VELA 10X10X11CM 200-9500032,Vela Festiva 10x10,Unid,Panamá,44733.0,,,2025-08-28 15:11:13.877,6298,0.0,false
256601,256601,ESENCIA AROMATICA FLOR DE COCO 15ML,ESENCIA AROMATICA FL,Unid,Paraguay,29909.0907,,,2025-11-28 08:44:40.247,6298,0.0,false
215248,215248,CINTA 130-5800358,CINTA 130-5800358,Unid,Panamá,36928.0,,,2024-07-22 16:19:32.480,6278,1.0,false
187742,187742,FLOR DECOR 140-5201168,FLOR DECOR 140-52011,Unid,Panamá,7297.0,,,2023-08-14 10:18:38.690,7373,7.0,false
187818,187818,LINTERNA C/LUZ 200-9100163,LINTERNA C/LUZ 200-9,Unid,Panamá,39882.0,,,2023-08-14 16:53:39.990,6257,1.0,false
250406,250406,RELLENO 72CM BCO TORNAS 831-AMX007-2528I,RELLENO 72CM BCO TOR,Unid,China,8533.0,,,2025-09-24 11:09:55.097,7370,201.0,false
215340,215340,BOLA 130-2501940,BOLA 130-2501940,Unid,Panamá,21793.0,,,2024-07-23 09:54:23.510,6253,0.0,false
223447,223447,CALENDARIO ADVIENTO,CALENDARIO ADVIENTO,Unid,Paraguay,86363.6366,,,2024-11-23 09:54:43.420,7360,0.0,true
191895,191895,"PLATO PRINCIPAL COUP NATAL Ø27,5CM SANTA CLAUS",PLATO PRINCIPAL COUP,Unid,Paraguay,32127.2727,,,2023-10-21 10:18:14.817,6264,48.0,false
215372,215372,BOLA 130-2502147,BOLA 130-2502147,Unid,Panamá,45300.0,,,2024-07-23 10:25:10.643,6253,0.0,false
219866,219866,1058480 SERVILLETA ACEBO,SERVILLETA ACEBO,Unid,Brasil,14726.0,,,2024-09-26 13:47:29.627,6296,0.0,false
223445,223445,SETx6 ESFERAS ROJAS 7CM LRH7006ABC,SETx6 ESFERAS ROJAS,Unid,Paraguay,10909.0908,,,2024-11-23 09:43:47.270,6253,2.0,false
246287,246287,DECORACIÓN NAVIDEÑA 12 X 14 CM JSR-DEC-24-487,Lazo Elegante Rojo,Unid,China,6569.0,,,2025-08-22 21:42:41.743,6257,0.0,false
254817,254817,GANCHO DE METAL XM25191-45,GANCHO DE METAL XM25,Unid,Panamá,33414.0,,,2025-10-28 11:34:19.980,6257,0.0,false
217107,217107,PONSETIA DECOR 140-4101919,PONSETIA DECOR 140-4,Unid,Panamá,21254.0,,,2024-08-23 14:54:54.393,7373,105.0,false
247051,247051,JG BOLA  6PZ 8X16X24CM 130-2502476,Esferas Navideñas,Unid,Panamá,37431.0,,,2025-08-28 11:06:14.873,6253,39.0,false
215424,215424,170-0200009 BOTA DECOR,BOTA 170-0200009,Unid,Panamá,14623.0,,,2024-07-23 10:48:19.243,6257,0.0,false
254854,254854,CAMPANA NAVIDEÑA PARA COLGAR XM25200-86,CAMPANA NAVIDEÑA PAR,Unid,Panamá,108426.0,,,2025-10-28 16:44:10.540,7339,0.0,false
162619,162619,VINCHA 170-3100147,VINCHA 170-3100147,Unid,Panamá,10210.7655,,,2022-09-28 15:26:54.477,6257,3.0,false
160626,160626,POISENTTIA DECOR 140-4100465,POISENTTIA DECOR 140,Unid,Panamá,14729.0,,,2022-08-30 10:56:06.297,7373,0.0,false
186673,186673,CINTA 130-5400306,CINTA 130-5400306,Unid,Panamá,14964.0,,,2023-08-04 08:48:07.877,6278,0.0,false
247013,247013,JG BOLAS 4PZ 10X10X10CM 130-1900804,Bolas Decorativas,Unid,Panamá,35333.0,,,2025-08-28 10:35:40.650,6253,54.0,false
254660,254660,SET SERVILLETA NAVIDEÑA NB2519-7652,SET SERVILLETA NAVID,Unid,Panamá,4264.0,,,2025-10-24 12:27:37.857,6296,56.0,false
219278,219278,55260 PAPA NOEL COCOTERO,PAPA NOEL COCOTERO,Unid,Brasil,2344044.0,,,2024-09-19 14:52:54.430,6255,1.0,false
215010,215010,JG VELAS C/LUZ 120-0100126,VELAS 120-0100126,Unid,Panamá,136258.0,,,2024-07-18 16:12:41.547,6298,0.0,false
220931,220931,LATA TORRE ARBOL NAVIDEÑO 05039-1,LATA TORRE ARBOL NAV,Unid,Paraguay,47727.2725,,,2024-10-15 15:07:25.990,6270,0.0,false
221313,221313,FLOR DE COCO BARRO,FLOR DE COCO BARRO,Unid,Paraguay,150000.0,,,2024-10-21 15:13:39.720,6298,1.0,false
247220,247220,ESTALACTITA COLGANTE 130-4201067,Estalactita,Unid,Panamá,4196.0,,,2025-08-28 13:37:37.250,7333,88.0,false
219886,219886,SANTA C/MOVIMIENTO C/LUZ 201-9500073,SANTA C/MOVIMIENTO,Unid,Panamá,359487.0,,,2024-09-26 14:29:04.787,6257,0.0,false
246000,246000,FALDA D/ARBOL FLOR ROJA 122X122X1CM 160-4503748,Falda Árbol Roja,Unid,Panamá,99892.0,,,2025-08-21 16:43:58.887,6256,1.0,false
217500,217500,CASA C/LUZ A/BAT 200-9800223,CASA C/LUZ A/BAT 200,Unid,Panamá,63760.0,,,2024-08-28 11:04:12.037,6257,0.0,false
160719,160719,POINSETTIA DECOR 140-4101257,POINSETTIA DECOR 140,Unid,Panamá,20483.6946,,,2022-08-31 16:53:12.640,7373,3.0,false
246850,246850,BASE D/ARBOL 58X40X22CM 201-8900661,Base Para Árbol,Unid,Panamá,45475.0,,,2025-08-27 09:45:41.120,6256,0.0,false
250604,250604,BASE P-ARBOL 22X54X54CM NE 831-D056-2401,BASE P-ARBOL 22X54X5,Unid,China,111708.0,,,2025-09-24 13:56:17.990,6256,14.0,false
206875,206875,PORTAVELA 428-550190,PORTAVELA 428-550190,Unid,Panamá,64536.2,,,2024-04-15 17:32:49.947,6298,3.0,false
246270,246270,DECORACIÓN NAVIDEÑA DE 30 CM JSR-DEC-24-325,DECORACIÓN NAVIDEÑA,Unid,China,4510.0,,,2025-08-22 21:08:07.110,6257,0.0,false
215864,215864,ARBOL DECO C/LUZ 140-0500467,ARBOL DECO C/LUZ,Unid,Panamá,54213.0,,,2024-07-30 10:59:23.573,6257,0.0,false
250447,250447,RELLENO 71CM DORADO 14 831-AMX018- 2441B,Relleno Dorado 71cm,Unid,China,6637.0,,,2025-09-24 11:30:16.223,7370,4.0,false
162768,162768,DISPENSADOR 200-8700010,DISPENSADOR 200-8700,Unid,Panamá,19048.0,,,2022-09-29 09:20:37.347,6257,1.0,false
136612,136612,ARBOL 120CM NB24190-126,Arbol 120cm,Unid,Panamá,134409.0,,,2021-09-15 15:29:34.713,6260,1.0,false
254802,254802,ARBOL NAVIDEÑO COLGANTE CON PURPURINA SZ2550-200,ARBOL NAVIDEÑO COLGA,Unid,Panamá,8527.0,,,2025-10-28 11:03:42.880,6257,0.0,false
246409,246409,"63 MM, 50 YARDAS / ROLLO DE CINTA JSR-DEC-24-648",Cinta Cuadros Rojos,Unid,China,40683.0,,,2025-08-23 00:43:06.380,6278,0.0,false
247092,247092,JG BOLA DECOR 4PZ 10X10X10CM 130-5001672,Bolas Decorativas,Unid,Panamá,40118.0,,,2025-08-28 12:00:51.367,6253,1.0,false
250420,250420,RELLENO 85CM ROJO 240 831-MX2467-626,RELLENO 85CM ROJO 24,Unid,China,14394.0,,,2025-09-24 11:17:48.533,7370,0.0,false
247536,247536,ARBOL 120CM NB25190-146,ARBOL 120CM NB25190-,Unid,Panamá,142208.0,,,2025-08-29 16:11:46.333,6259,10.0,false
250490,250490,PICK 49CM ROJO-BLANC 831-XMTX215- 25107L,PICK 49CM ROJO-BLANC,Unid,China,22582.0,,,2025-09-24 11:51:21.293,7370,0.0,false
254536,254536,SET BOLA NAVIDEÑA 8CM CHAMPAGNE NB2519-6295,SET BOLA NAVIDEÑA 10,Unid,Panamá,16272.0,,,2025-10-23 15:26:37.160,6253,45.0,false
255173,255173,SAGRADA FAMILIA ESQUIVEL,SAGRADA FAMILIA ESQU,Unid,Paraguay,72727.2733,,,2025-11-05 09:13:19.363,6288,0.0,false
191702,191702,CINTA NB2336-223,CINTA NB2336-223,Unid,Panamá,7262.0,,,2023-10-19 16:01:06.640,6278,0.0,false
257100,257100,Vela 160gr Jazmin en Flor,Vela 160gr Jazmin en,Unid,Paraguay,57272.727,,,2025-12-04 08:36:27.797,6298,0.0,false
218592,218592,831-XMTX534-056 FIGURA CASCANUECES C-MOV,FIGURA CASCANUECES,Unid,Panamá,1092785.0,,,2024-09-13 11:27:58.280,6255,0.0,false
215429,215429,CINTA 130-3400549,CINTA 130-3400549,Unid,Panamá,23955.0,,,2024-07-23 10:50:24.173,6278,0.0,false
215886,215886,ADORNO DECOR 140-1900249,ADORNO DECOR 140-190,Unid,Panamá,26116.0,,,2024-07-30 11:26:34.360,6257,7.0,false
248302,248302,BANDEJA 3/NIV. NOEL 33X33X33CM 180-0700550,Bandeja Festiva 3Niv,Unid,Panamá,52257.0,,,2025-09-10 14:17:56.053,6262,0.0,false
226100,226100,GUIRNALDA NB24190-231,GUIRNALDA NB24190-23,Unid,Paraguay,22153.7772,,,2024-12-23 15:24:56.567,6282,1.0,false
247988,247988,CINTA LISTRADA ROJO/DORADO 1069905,CINTA LISTRADA ROJO/,Unid,Brasil,17479.0,,,2025-09-09 09:07:42.817,6278,49.0,false
253992,253992,PLATO DECOR 24X21CM 202-320010,PLATO DECOR 24X21CM,Unid,Panamá,50121.0,,,2025-10-17 10:53:29.330,6264,0.0,false
187033,187033,JGO CESTA 201-6100013,JGO CESTA 201-610001,Unid,Panamá,59773.0,,,2023-08-07 15:58:35.133,6277,0.0,false
186844,186844,ADORNO COLGANTE 200-3200119,ADORNO COLGANTE 200-,Unid,Panamá,38206.0,,,2023-08-05 10:54:35.280,6257,16.0,false
217178,217178,831-XMTX286-2457A ORNAMENTO SANTA/H-NIEVE,ORNAMENTO SANTA/H-NI,Unid,Panamá,38544.0,,,2024-08-26 09:36:22.013,6257,21.0,false
160427,160427,FLOR DECOR 130-7000188,FLOR DECOR 130-70001,Unid,Panamá,15315.0,,,2022-08-25 11:54:10.073,7373,0.0,false
247303,247303,ADORNO COLGANTE 24X24X5CM 202-2600034,Adorno Colgante,Unid,Panamá,45572.0,,,2025-08-28 14:00:42.120,7333,0.0,false
215897,215897,RAMA DECOR 140-2501272,RAMA 140-2501272,Unid,Panamá,13508.0,,,2024-07-30 11:45:12.207,7370,3.0,false
163563,163563,MOLDE REPOSTERIA 831-XDA03-017,MOLDE REPOSTERIA 831,Unid,Panamá,41745.0,,,2022-10-05 09:27:44.520,6257,1.0,false
217085,217085,RAMA DECOR 140-4101770,RAMA DECOR 140-41017,Unid,Panamá,16480.0,,,2024-08-23 14:35:59.017,7370,6.0,false
245930,245930,JG MANZANAS COLGANTES 4PZ 5.5X5.5X5.5CM 140-350003,Manzanas Colgantes,Unid,Panamá,8775.0,,,2025-08-21 10:17:59.530,7333,0.0,false
221198,221198,831-CS004-2401B SANTA GD,831-CS004-2401B SANT,Unid,Panamá,100513.1325,,,2024-10-17 10:23:10.027,6257,0.0,false
187724,187724,MUSGO ART 140-1300600,MUSGO ART 140-130060,Unid,Panamá,34028.0,,,2023-08-14 09:35:05.727,6257,0.0,false
160853,160853,RAMA DECOR 140-5101374,RAMA DECOR 140-51013,Unid,Panamá,17825.0,,,2022-09-02 14:50:33.733,7370,1.0,false
217487,217487,COLLAR D/ARBOL 201-610048,COLLAR D/ARBOL 201-6,Unid,Panamá,108068.0,,,2024-08-28 10:48:30.430,6256,1.0,false
166445,166445,PACK SERVILLETA X 2,PACK SERVILLETA X 2,Unid,Paraguay,35000.0,,,2022-10-20 10:20:48.150,6296,0.0,false
222356,222356,BOLSA KRAFT NAVIDEÑA OSITO 89223,BOLSA KRAFT OSITO,Unid,Paraguay,4727.2727,,,2024-11-05 16:06:05.890,6271,4.0,false
250404,250404,RELLENO 72CM DORADO 24 831-AMX007- 2528G,Relleno Dorado 72cm,Unid,China,8533.0,,,2025-09-24 11:08:47.427,7370,205.0,false
257367,257367,Tarjeta Gracias y Felicidad - Navidad,Tarjeta Gracias y Fe,Unid,Paraguay,8272.727,,,2025-12-05 12:04:44.917,6280,0.0,false
160725,160725,POINSETTIA 140-4101295,POINSETTIA 140-41012,Unid,Panamá,21675.0,,,2022-08-31 17:10:35.713,7373,1.0,false
160424,160424,CINTA 130-5800198,CINTA 130-5800198,Unid,Panamá,17239.0,,,2022-08-25 11:42:42.863,6278,0.0,false
250570,250570,CAMINO D-MESA 33X180CM 831-XMFE33- 2502P,CAMINO D-MESA 33X180,Unid,China,50422.0,,,2025-09-24 13:32:14.767,6290,6.0,false
246050,246050,CAMPANAS PEQUEÑAS 3 SURT 6X6X6CM 200-2000422,CAPANAS 3 SURT 6X6X6,Unid,Panamá,6243.0,,,2025-08-22 10:54:05.870,7339,0.0,false
248029,248029,ESFERA DE TERCIOPELO VERDE 8CM 1106755,ESFERA DE TERCIOPELO,Unid,Brasil,33660.0,,,2025-09-09 09:37:32.427,6253,15.0,false
253984,253984,HOMBRES D/GALLETA 2 SURT 201-8100034,HOMBRES D/GALLETA 2,Unid,Panamá,29587.0,,,2025-10-17 10:47:39.920,6255,0.0,false
